id,result,skill,1,2,3,4,5,6,7,8,9,10
2761940007,0,Normal,phantom-assassin,pudge,outworld-devourer,disruptor,alchemist,legion-commander,nyx-assassin,medusa,kunkka,juggernaut
2761940008,1,Normal,necrophos,alchemist,faceless-void,sven,witch-doctor,lifestealer,phantom-assassin,outworld-devourer,sniper,lion
2761940009,1,Normal,windranger,slardar,lifestealer,pudge,treant-protector,weaver,enigma,venomancer,legion-commander,earthshaker
2761940010,0,Normal,weaver,treant-protector,spectre,luna,riki,sven,bloodseeker,bounty-hunter,anti-mage,sand-king
2761940011,0,Normal,disruptor,bloodseeker,pudge,wraith-king,phantom-assassin,slark,shadow-shaman,sniper,crystal-maiden,lifestealer
2761940012,1,Normal,anti-mage,weaver,sniper,ogre-magi,spirit-breaker,venomancer,ursa,night-stalker,lion,juggernaut
2761940013,0,Very High,anti-mage,keeper-of-the-light,pudge,viper,shadow-shaman,bloodseeker,disruptor,morphling,alchemist,timbersaw
2761940014,0,Normal,riki,huskar,shadow-fiend,spirit-breaker,wraith-king,drow-ranger,vengeful-spirit,crystal-maiden,dragon-knight,tinker
2761940024,0,Normal,batrider,luna,venomancer,anti-mage,axe,visage,kunkka,juggernaut,wraith-king,mirana
2761940025,0,Normal,riki,juggernaut,earthshaker,sniper,storm-spirit,tinker,phantom-lancer,axe,rubick,drow-ranger
2761940026,1,High,slardar,magnus,juggernaut,omniknight,pudge,arc-warden,mirana,drow-ranger,bounty-hunter,weaver
2761940027,1,Normal,spectre,drow-ranger,pudge,puck,riki,weaver,shadow-fiend,phantom-assassin,enigma,witch-doctor
2761940030,1,Normal,weaver,legion-commander,windranger,techies,phantom-assassin,earthshaker,invoker,spirit-breaker,slardar,anti-mage
2761940031,1,Normal,warlock,juggernaut,venomancer,medusa,death-prophet,lion,sven,tinker,brewmaster,mirana
2761940032,0,Normal,lifestealer,spirit-breaker,bloodseeker,dazzle,legion-commander,techies,treant-protector,crystal-maiden,faceless-void,alchemist
2761940033,1,Normal,tiny,clinkz,sand-king,weaver,spirit-breaker,axe,zeus,phantom-assassin,mirana,alchemist
2761940034,0,Normal,luna,bloodseeker,juggernaut,lina,venomancer,necrophos,sven,slardar,dazzle,slark
2761940035,0,Normal,huskar,clockwerk,centaur-warrunner,necrophos,anti-mage,earthshaker,legion-commander,timbersaw,doom,ember-spirit
2761940036,0,Normal,terrorblade,lina,bristleback,drow-ranger,bloodseeker,slark,phantom-assassin,riki,tiny,sniper
2761940037,1,Normal,lifestealer,huskar,techies,timbersaw,drow-ranger,doom,legion-commander,sniper,phantom-assassin,lich
2761940038,0,Normal,sniper,clockwerk,tinker,earthshaker,phantom-lancer,slardar,meepo,drow-ranger,dragon-knight,weaver
2761940049,1,Normal,riki,slark,storm-spirit,venomancer,alchemist,abaddon,legion-commander,phantom-assassin,clinkz,ogre-magi
2761940051,0,Normal,dragon-knight,vengeful-spirit,storm-spirit,puck,juggernaut,phantom-assassin,lion,tiny,natures-prophet,slark
2761940054,1,Normal,night-stalker,medusa,warlock,centaur-warrunner,slark,zeus,tidehunter,lifestealer,phantom-assassin,winter-wyvern
2761940055,1,Normal,riki,legion-commander,phantom-assassin,venomancer,juggernaut,pudge,naga-siren,medusa,techies,sven
2761940056,1,Normal,tinker,chaos-knight,disruptor,axe,weaver,legion-commander,slark,anti-mage,invoker,earthshaker
2761940057,1,Normal,razor,spectre,natures-prophet,phantom-assassin,legion-commander,riki,spirit-breaker,invoker,omniknight,bristleback
2761940067,1,Normal,tinker,natures-prophet,sven,shadow-demon,juggernaut,batrider,pudge,sniper,kunkka,mirana
2761940068,1,Normal,abaddon,earthshaker,leshrac,weaver,enigma,sand-king,legion-commander,medusa,bounty-hunter,necrophos
2761940069,1,Very High,windranger,luna,shadow-shaman,tidehunter,visage,phantom-lancer,wraith-king,crystal-maiden,witch-doctor,razor
2761940070,0,Very High,clockwerk,lion,storm-spirit,legion-commander,slark,tiny,windranger,phantom-assassin,slardar,rubick
2761940072,1,Unknown,juggernaut,weaver,razor,crystal-maiden,lich,storm-spirit,sniper,faceless-void,nyx-assassin,sven
2761940074,1,Normal,sven,nyx-assassin,slark,tinker,mirana,silencer,batrider,shadow-shaman,pudge,alchemist
2761940075,0,Very High,centaur-warrunner,timbersaw,tiny,faceless-void,jakiro,luna,bloodseeker,oracle,nyx-assassin,storm-spirit
2761940076,0,Normal,io,timbersaw,pudge,natures-prophet,phantom-assassin,witch-doctor,sniper,axe,wraith-king,lone-druid
2761940077,1,Normal,wraith-king,pudge,silencer,anti-mage,phantom-assassin,weaver,slark,bristleback,necrophos,bloodseeker
2761940078,1,Normal,sniper,tusk,witch-doctor,ogre-magi,pudge,axe,slark,silencer,invoker,weaver
2761940079,0,Normal,pudge,slardar,phantom-assassin,ursa,riki,faceless-void,troll-warlord,bloodseeker,sven,spirit-breaker
2761940080,1,Normal,keeper-of-the-light,sand-king,bristleback,juggernaut,chaos-knight,legion-commander,pudge,medusa,phoenix,zeus
