id,result,skill,1,2,3,4,5,6,7,8,9,10
2761922433,0,Normal,anti-mage,tiny,phantom-assassin,jakiro,mirana,pudge,sniper,crystal-maiden,clockwerk,ursa
2761922434,1,Very High,invoker,mirana,sand-king,earthshaker,lion,tiny,bounty-hunter,spectre,underlord,disruptor
2761922435,0,Normal,anti-mage,huskar,pudge,sniper,shadow-shaman,bounty-hunter,phantom-assassin,earth-spirit,drow-ranger,crystal-maiden
2761922436,1,High,pudge,mirana,riki,bane,lifestealer,windranger,morphling,bloodseeker,keeper-of-the-light,anti-mage
2761922438,0,Normal,razor,phantom-assassin,slark,zeus,sniper,bounty-hunter,pudge,alchemist,night-stalker,crystal-maiden
2761922439,0,Very High,faceless-void,pudge,invoker,drow-ranger,keeper-of-the-light,wraith-king,bounty-hunter,underlord,omniknight,juggernaut
2761922440,0,Normal,lion,lifestealer,kunkka,spirit-breaker,invoker,windranger,slardar,ursa,silencer,tiny
2761922446,1,Normal,medusa,shadow-shaman,pudge,phantom-assassin,legion-commander,phoenix,queen-of-pain,sniper,ursa,winter-wyvern
2761922447,1,Normal,clinkz,shadow-fiend,slark,outworld-devourer,ogre-magi,juggernaut,phantom-assassin,tinker,ursa,lion
2761922448,0,Normal,clockwerk,dragon-knight,lone-druid,enigma,earthshaker,arc-warden,clinkz,leshrac,legion-commander,slark
2761922450,0,Very High,luna,magnus,drow-ranger,mirana,pudge,rubick,invoker,spectre,leshrac,faceless-void
2761922451,1,Normal,luna,anti-mage,mirana,kunkka,axe,venomancer,tinker,timbersaw,wraith-king,death-prophet
2761922452,0,Normal,tidehunter,storm-spirit,pugna,sniper,bounty-hunter,bloodseeker,faceless-void,timbersaw,ancient-apparition,shadow-fiend
2761922453,1,Very High,timbersaw,alchemist,slark,pudge,ancient-apparition,riki,nyx-assassin,kunkka,sniper,ursa
2761922459,1,Normal,timbersaw,pudge,rubick,sniper,mirana,bounty-hunter,lich,nyx-assassin,juggernaut,sven
2761922461,0,Normal,windranger,spectre,crystal-maiden,alchemist,faceless-void,phantom-assassin,legion-commander,sand-king,batrider,bloodseeker
2761922462,1,Unknown,spectre,crystal-maiden,bloodseeker,zeus,natures-prophet,pudge,wraith-king,drow-ranger,rubick,slark
2761922463,1,Normal,legion-commander,pudge,riki,skywrath-mage,bounty-hunter,alchemist,ursa,spirit-breaker,sven,zeus
2761922466,0,Normal,legion-commander,juggernaut,zeus,bloodseeker,vengeful-spirit,lion,faceless-void,pudge,invoker,bounty-hunter
2761922468,1,Normal,lion,meepo,invoker,faceless-void,legion-commander,drow-ranger,ogre-magi,sven,alchemist,wraith-king
2761922471,1,Normal,kunkka,phantom-assassin,bounty-hunter,alchemist,lion,timbersaw,ursa,omniknight,bane,lina
2761922477,0,Normal,phantom-assassin,queen-of-pain,axe,lifestealer,tiny,bounty-hunter,pudge,silencer,sven,riki
2761922478,0,Normal,axe,necrophos,lifestealer,storm-spirit,tiny,windranger,sniper,shadow-shaman,pudge,underlord
2761922479,0,Normal,ursa,ember-spirit,venomancer,phoenix,chaos-knight,invoker,phantom-assassin,anti-mage,mirana,shadow-fiend
2761922480,0,Very High,disruptor,morphling,timbersaw,sand-king,alchemist,luna,doom,axe,storm-spirit,witch-doctor
2761922481,0,Normal,mirana,dazzle,medusa,phantom-assassin,kunkka,shadow-demon,skywrath-mage,silencer,pudge,anti-mage
2761922488,0,Normal,luna,viper,drow-ranger,sven,pudge,ursa,earthshaker,shadow-fiend,venomancer,ancient-apparition
2761922489,0,Normal,invoker,slardar,legion-commander,pudge,lina,lifestealer,weaver,tinker,riki,crystal-maiden
2761922490,1,Normal,invoker,shadow-demon,phantom-assassin,sand-king,riki,timbersaw,silencer,lion,pudge,faceless-void
2761922492,1,Normal,earth-spirit,phantom-assassin,shadow-shaman,sniper,slark,tiny,axe,necrophos,witch-doctor,medusa
2761922493,1,Normal,drow-ranger,sniper,invoker,natures-prophet,shadow-fiend,ember-spirit,phantom-assassin,windranger,storm-spirit,pudge
2761922494,1,Normal,bounty-hunter,shadow-demon,sven,drow-ranger,anti-mage,bloodseeker,night-stalker,pudge,crystal-maiden,morphling
2761922496,0,Normal,pudge,ursa,juggernaut,crystal-maiden,riki,lion,lifestealer,alchemist,spirit-breaker,slardar
2761922497,0,Normal,sniper,phantom-assassin,huskar,pugna,sand-king,invoker,ogre-magi,abaddon,viper,faceless-void
2761922498,0,High,tinker,mirana,timbersaw,axe,clinkz,shadow-demon,zeus,pudge,bounty-hunter,anti-mage
2761922499,0,Normal,bloodseeker,phantom-assassin,crystal-maiden,riki,huskar,lina,sven,bounty-hunter,sniper,razor
2761922501,0,High,pudge,invoker,windranger,lina,slark,storm-spirit,spectre,sand-king,witch-doctor,dragon-knight
2761922502,0,Normal,witch-doctor,mirana,invoker,slark,legion-commander,lich,juggernaut,pudge,tinker,anti-mage
2761922507,0,Normal,outworld-devourer,legion-commander,sven,enigma,alchemist,riki,phantom-assassin,earthshaker,necrophos,mirana
2761922508,0,Normal,axe,lion,shadow-shaman,storm-spirit,templar-assassin,juggernaut,dragon-knight,morphling,lycan,earthshaker
2761922510,1,Normal,legion-commander,lich,sven,broodmother,queen-of-pain,earthshaker,ember-spirit,luna,keeper-of-the-light,crystal-maiden
2761922511,1,Normal,winter-wyvern,necrophos,pudge,legion-commander,sniper,wraith-king,lion,outworld-devourer,alchemist,dragon-knight
2761922512,0,Very High,puck,wraith-king,bane,keeper-of-the-light,mirana,axe,drow-ranger,spirit-breaker,lina,sand-king
2761922515,1,Unknown,pudge,drow-ranger,anti-mage,windranger,necrophos,sniper,sven,slark,skywrath-mage,riki
2761922516,0,Normal,chaos-knight,phantom-assassin,slark,disruptor,storm-spirit,alchemist,legion-commander,spectre,lina,drow-ranger
2761922519,0,Normal,drow-ranger,clinkz,clockwerk,legion-commander,gyrocopter,natures-prophet,axe,mirana,slark,sniper
2761922520,1,Normal,invoker,skywrath-mage,troll-warlord,lifestealer,sniper,pudge,terrorblade,juggernaut,timbersaw,phantom-assassin
2761922529,0,Normal,phantom-assassin,shadow-fiend,disruptor,bloodseeker,zeus,jakiro,outworld-devourer,legion-commander,visage,windranger
2761922530,1,Normal,omniknight,lifestealer,troll-warlord,magnus,riki,invoker,pudge,phantom-assassin,necrophos,beastmaster
2761922533,0,High,legion-commander,weaver,lion,lifestealer,pudge,ogre-magi,axe,zeus,slark,kunkka
2761922538,0,Normal,juggernaut,pudge,medusa,puck,sven,sniper,batrider,riki,ember-spirit,slardar
2761922540,1,Very High,huskar,anti-mage,outworld-devourer,vengeful-spirit,pudge,drow-ranger,tidehunter,mirana,faceless-void,nyx-assassin
2761922541,1,Normal,sven,phantom-lancer,dragon-knight,sniper,juggernaut,phantom-assassin,invoker,mirana,pudge,kunkka
2761922543,1,Normal,skywrath-mage,natures-prophet,faceless-void,sven,razor,storm-spirit,drow-ranger,ursa,axe,sniper
2761922544,1,Normal,storm-spirit,silencer,venomancer,techies,enchantress,bloodseeker,wraith-king,dark-seer,mirana,underlord
2761922547,0,Normal,phantom-assassin,bristleback,shadow-fiend,sniper,nyx-assassin,dragon-knight,pugna,invoker,ursa,visage
2761922548,1,Normal,legion-commander,nyx-assassin,sniper,bounty-hunter,sand-king,phantom-assassin,storm-spirit,huskar,spirit-breaker,shadow-shaman
2761922550,1,Normal,weaver,death-prophet,dazzle,phantom-assassin,invoker,lion,meepo,templar-assassin,mirana,juggernaut
2761922551,1,Normal,drow-ranger,legion-commander,pudge,medusa,ancient-apparition,necrophos,luna,lion,shadow-fiend,timbersaw
2761922552,1,Normal,disruptor,phantom-assassin,troll-warlord,leshrac,terrorblade,riki,ursa,crystal-maiden,zeus,slardar
2761922553,1,Normal,legion-commander,storm-spirit,shadow-fiend,axe,sniper,drow-ranger,vengeful-spirit,silencer,dragon-knight,spectre
2761922554,0,Normal,ursa,pudge,earth-spirit,shadow-fiend,silencer,phantom-assassin,alchemist,slardar,crystal-maiden,nyx-assassin
2761922555,0,High,disruptor,phantom-lancer,phantom-assassin,templar-assassin,legion-commander,juggernaut,tinker,ember-spirit,shadow-fiend,witch-doctor
2761922556,0,Normal,slark,wraith-king,sniper,lion,lich,bloodseeker,tinker,sven,warlock,sand-king
2761922561,1,Normal,weaver,juggernaut,spirit-breaker,sniper,pudge,shadow-demon,luna,earthshaker,axe,slardar
