id,result,skill,1,2,3,4,5,6,7,8,9,10
2761924880,0,Normal,sand-king,pudge,death-prophet,windranger,wraith-king,phantom-assassin,techies,slark,alchemist,lifestealer
2761924883,1,Normal,sven,anti-mage,sniper,dragon-knight,bounty-hunter,wraith-king,luna,witch-doctor,axe,phantom-assassin
2761924884,1,Normal,anti-mage,alchemist,storm-spirit,lifestealer,mirana,zeus,necrophos,rubick,drow-ranger,sniper
2761924885,0,Normal,batrider,ember-spirit,abaddon,invoker,riki,sven,nyx-assassin,razor,dazzle,huskar
2761924886,1,Normal,pugna,outworld-devourer,crystal-maiden,pudge,anti-mage,nyx-assassin,kunkka,legion-commander,spirit-breaker,morphling
2761924889,1,Normal,alchemist,anti-mage,sniper,enigma,weaver,mirana,wraith-king,magnus,phantom-assassin,ogre-magi
2761924890,0,Normal,bounty-hunter,rubick,sven,bloodseeker,juggernaut,riki,luna,pudge,meepo,ursa
2761924891,0,Normal,crystal-maiden,wraith-king,outworld-devourer,tidehunter,magnus,drow-ranger,bounty-hunter,lina,axe,dragon-knight
2761924894,0,Normal,invoker,bloodseeker,clockwerk,pudge,gyrocopter,nyx-assassin,sand-king,shadow-shaman,chaos-knight,phantom-assassin
2761924895,0,Normal,riki,axe,phantom-assassin,spirit-breaker,sniper,bounty-hunter,pudge,timbersaw,sven,kunkka
2761924900,0,Normal,razor,alchemist,mirana,queen-of-pain,slardar,anti-mage,spectre,puck,bloodseeker,rubick
2761924901,1,Very High,lina,morphling,bloodseeker,drow-ranger,pudge,slardar,legion-commander,oracle,invoker,abaddon
2761924912,1,Very High,venomancer,storm-spirit,sand-king,morphling,earthshaker,pudge,legion-commander,phantom-lancer,invoker,timbersaw
2761924913,0,High,invoker,rubick,phantom-assassin,morphling,techies,anti-mage,juggernaut,pudge,bristleback,sand-king
2761924915,1,Normal,slark,legion-commander,juggernaut,crystal-maiden,ember-spirit,luna,anti-mage,sniper,spirit-breaker,sven
2761924916,0,Normal,sven,lion,drow-ranger,bloodseeker,slark,huskar,phantom-assassin,ursa,troll-warlord,phantom-lancer
2761924917,1,Normal,phantom-assassin,pugna,gyrocopter,clinkz,bloodseeker,pudge,queen-of-pain,omniknight,axe,sniper
2761924918,1,Normal,sniper,kunkka,chaos-knight,mirana,magnus,jakiro,rubick,pudge,slark,lion
2761924919,0,Normal,troll-warlord,tiny,sniper,crystal-maiden,centaur-warrunner,phantom-assassin,ursa,shadow-shaman,timbersaw,legion-commander
2761924922,0,Normal,morphling,mirana,spirit-breaker,tinker,silencer,wraith-king,pugna,drow-ranger,earthshaker,lich
2761924924,1,Normal,bloodseeker,invoker,clinkz,natures-prophet,sven,anti-mage,earthshaker,slark,mirana,rubick
2761924925,0,Normal,drow-ranger,sven,riki,phantom-assassin,earthshaker,juggernaut,legion-commander,ursa,sniper,alchemist
2761924934,0,Normal,invoker,rubick,nyx-assassin,slark,magnus,crystal-maiden,windranger,puck,faceless-void,shadow-shaman
2761924935,0,Normal,viper,bounty-hunter,pudge,weaver,venomancer,sniper,phantom-assassin,leshrac,sven,riki
2761924939,1,Normal,faceless-void,storm-spirit,slark,ember-spirit,slardar,phantom-assassin,anti-mage,riki,sven,oracle
2761924940,1,Normal,sven,faceless-void,bounty-hunter,juggernaut,slark,drow-ranger,jakiro,viper,clinkz,bloodseeker
2761924941,1,Normal,night-stalker,silencer,queen-of-pain,bristleback,sniper,pudge,huskar,centaur-warrunner,riki,disruptor
2761924943,1,Normal,invoker,spirit-breaker,slark,pudge,natures-prophet,axe,enchantress,sniper,ogre-magi,zeus
2761924944,0,Very High,alchemist,shadow-demon,earthshaker,riki,morphling,venomancer,legion-commander,nyx-assassin,ancient-apparition,wraith-king
2761924945,0,Normal,lion,huskar,timbersaw,death-prophet,slark,dragon-knight,riki,ancient-apparition,brewmaster,abaddon
2761924946,0,Normal,legion-commander,sniper,bristleback,tusk,weaver,zeus,sand-king,pudge,slark,omniknight
2761924959,0,Very High,morphling,alchemist,pudge,phoenix,axe,sand-king,necrophos,phantom-assassin,bloodseeker,kunkka
2761924968,1,Very High,clinkz,spectre,terrorblade,storm-spirit,clockwerk,warlock,abaddon,brewmaster,visage,winter-wyvern
2761924971,0,Very High,timbersaw,omniknight,viper,terrorblade,slark,pudge,spectre,storm-spirit,axe,shadow-demon
2761924972,0,Very High,phantom-assassin,necrophos,spirit-breaker,disruptor,lycan,faceless-void,silencer,axe,shadow-shaman,sniper
2761924976,1,Very High,omniknight,lifestealer,skywrath-mage,timbersaw,alchemist,ancient-apparition,shadow-fiend,drow-ranger,slardar,bloodseeker
2761924983,0,Normal,axe,lich,pudge,lina,sven,skywrath-mage,visage,tinker,legion-commander,slark
2761924984,0,Normal,storm-spirit,luna,spectre,centaur-warrunner,axe,puck,lion,phantom-assassin,spirit-breaker,juggernaut
2761924988,1,Normal,sven,pudge,legion-commander,enchantress,natures-prophet,sniper,ogre-magi,phantom-assassin,tinker,wraith-king
2761924989,0,Normal,dazzle,anti-mage,lion,storm-spirit,phantom-lancer,axe,lich,slark,shadow-fiend,sniper
2761924990,0,Normal,spirit-breaker,juggernaut,shadow-shaman,riki,viper,wraith-king,queen-of-pain,vengeful-spirit,techies,phoenix
2761924997,1,Normal,riki,sven,slark,shadow-fiend,silencer,medusa,sniper,crystal-maiden,dragon-knight,chaos-knight
2761924998,1,Normal,shadow-fiend,naga-siren,outworld-devourer,drow-ranger,lifestealer,crystal-maiden,phantom-assassin,alchemist,slardar,mirana
2761925002,1,Normal,drow-ranger,bloodseeker,night-stalker,invoker,faceless-void,slark,doom,omniknight,legion-commander,pudge
2761925004,0,Normal,slardar,pudge,spectre,anti-mage,earthshaker,invoker,sven,axe,wraith-king,juggernaut
2761925005,1,Normal,luna,drow-ranger,spirit-breaker,sniper,riki,phantom-assassin,huskar,slark,pudge,legion-commander
2761925006,1,Normal,pudge,legion-commander,slardar,dazzle,huskar,invoker,shadow-shaman,sven,ursa,morphling
2761925007,1,Very High,shadow-fiend,spectre,sand-king,axe,lifestealer,lone-druid,jakiro,viper,centaur-warrunner,invoker
2761925008,0,Normal,luna,rubick,slark,shadow-fiend,crystal-maiden,anti-mage,bristleback,invoker,legion-commander,morphling
2761925014,0,Very High,storm-spirit,bloodseeker,tidehunter,pudge,faceless-void,juggernaut,mirana,magnus,witch-doctor,legion-commander
2761925015,0,Normal,phantom-assassin,earthshaker,pudge,medusa,enigma,tinker,legion-commander,lycan,disruptor,troll-warlord
2761925017,0,Normal,tinker,enigma,wraith-king,ogre-magi,slardar,legion-commander,sniper,zeus,rubick,pudge
2761925018,1,Normal,juggernaut,rubick,pudge,enchantress,lifestealer,invoker,jakiro,anti-mage,slardar,slark
2761925020,0,Normal,juggernaut,huskar,pudge,jakiro,crystal-maiden,ursa,rubick,slark,templar-assassin,puck
