id,result,skill,1,2,3,4,5,6,7,8,9,10
2761959592,1,Normal,riki,invoker,sand-king,axe,pudge,drow-ranger,timbersaw,luna,vengeful-spirit,skywrath-mage
2761959593,1,High,lich,beastmaster,queen-of-pain,juggernaut,ember-spirit,mirana,faceless-void,legion-commander,shadow-fiend,huskar
2761959594,1,Very High,drow-ranger,axe,invoker,mirana,rubick,riki,sniper,omniknight,earthshaker,storm-spirit
2761959595,1,Normal,visage,shadow-fiend,natures-prophet,legion-commander,invoker,nyx-assassin,dazzle,axe,pudge,clinkz
2761959596,0,Unknown,meepo,legion-commander,bristleback,shadow-fiend,phantom-assassin,axe,faceless-void,anti-mage,windranger,slark
2761959603,0,Normal,timbersaw,weaver,mirana,invoker,lion,sniper,tinker,sven,legion-commander,ogre-magi
2761959604,0,Normal,sniper,mirana,crystal-maiden,spirit-breaker,phantom-assassin,lycan,ogre-magi,riki,slark,morphling
2761959606,1,Normal,sven,riki,abaddon,phantom-assassin,skywrath-mage,anti-mage,alchemist,kunkka,clinkz,sniper
2761959607,0,High,mirana,kunkka,windranger,axe,spirit-breaker,riki,tinker,legion-commander,anti-mage,pudge
2761959608,1,Normal,medusa,ursa,mirana,pudge,omniknight,sven,outworld-devourer,legion-commander,phoenix,rubick
2761959609,0,Normal,phantom-assassin,juggernaut,shadow-fiend,windranger,huskar,faceless-void,shadow-shaman,invoker,phantom-lancer,timbersaw
2761959610,1,Normal,bane,meepo,luna,kunkka,sand-king,dark-seer,axe,phantom-assassin,shadow-fiend,bloodseeker
2761959612,0,Normal,weaver,tinker,techies,pudge,riki,bounty-hunter,shadow-fiend,spectre,underlord,medusa
2761959615,0,Normal,ursa,shadow-fiend,bounty-hunter,anti-mage,warlock,pudge,necrophos,spectre,legion-commander,ember-spirit
2761959616,0,Normal,sniper,axe,viper,slark,lina,venomancer,zeus,pudge,spirit-breaker,razor
2761959617,1,Normal,viper,invoker,meepo,legion-commander,lion,centaur-warrunner,ogre-magi,sand-king,medusa,drow-ranger
2761959618,0,Normal,ember-spirit,crystal-maiden,legion-commander,dragon-knight,pudge,lifestealer,spirit-breaker,tusk,medusa,treant-protector
2761959620,0,Normal,sniper,legion-commander,phantom-lancer,mirana,juggernaut,luna,lone-druid,tinker,keeper-of-the-light,axe
2761959621,1,High,shadow-shaman,naga-siren,natures-prophet,storm-spirit,phantom-assassin,legion-commander,ogre-magi,abaddon,kunkka,sniper
2761959622,1,Normal,phantom-assassin,juggernaut,clinkz,medusa,lich,warlock,faceless-void,slardar,wraith-king,ogre-magi
2761959634,1,Normal,clockwerk,slardar,enchantress,tidehunter,spirit-breaker,abaddon,sniper,witch-doctor,pudge,riki
2761959635,1,Normal,venomancer,omniknight,sniper,bounty-hunter,timbersaw,faceless-void,natures-prophet,medusa,riki,shadow-fiend
2761959637,1,Normal,phantom-assassin,bloodseeker,abaddon,legion-commander,pudge,riki,axe,naga-siren,medusa,terrorblade
2761959638,0,High,slardar,slark,storm-spirit,alchemist,lion,tinker,centaur-warrunner,dazzle,sven,juggernaut
2761959639,0,High,axe,mirana,vengeful-spirit,omniknight,slark,invoker,bounty-hunter,slardar,drow-ranger,abaddon
2761959649,1,Normal,clockwerk,pudge,sven,clinkz,necrophos,night-stalker,chaos-knight,dazzle,mirana,legion-commander
2761959651,0,Normal,anti-mage,morphling,ursa,silencer,juggernaut,invoker,windranger,phantom-assassin,bounty-hunter,viper
2761959652,1,Normal,huskar,sniper,slark,techies,invoker,enigma,wraith-king,lina,zeus,anti-mage
2761959654,0,Normal,huskar,necrophos,bristleback,bloodseeker,spirit-breaker,timbersaw,dragon-knight,oracle,sniper,phantom-lancer
2761959655,0,Normal,riki,zeus,bloodseeker,chaos-knight,sniper,alchemist,phantom-assassin,earthshaker,vengeful-spirit,drow-ranger
2761959656,1,Normal,riki,spirit-breaker,phantom-lancer,sniper,bloodseeker,anti-mage,juggernaut,phantom-assassin,huskar,viper
2761959657,0,Normal,techies,abaddon,phantom-assassin,huskar,spirit-breaker,phantom-lancer,riki,lifestealer,slark,bristleback
2761959665,1,Very High,shadow-demon,pudge,faceless-void,morphling,bounty-hunter,sniper,ogre-magi,luna,bristleback,abaddon
2761959666,0,Normal,invoker,night-stalker,omniknight,wraith-king,mirana,zeus,axe,drow-ranger,anti-mage,dazzle
2761959667,1,High,slark,keeper-of-the-light,alchemist,outworld-devourer,earthshaker,natures-prophet,phoenix,ogre-magi,pudge,anti-mage
2761959669,0,Normal,slardar,spirit-breaker,sven,templar-assassin,jakiro,centaur-warrunner,riki,sniper,clinkz,omniknight
2761959671,1,Normal,sven,slardar,jakiro,sniper,bane,shadow-demon,lion,tinker,drow-ranger,shadow-fiend
2761959673,0,Normal,bristleback,axe,pudge,morphling,mirana,sven,ogre-magi,necrophos,windranger,weaver
2761959684,1,Normal,jakiro,drow-ranger,riki,bristleback,mirana,zeus,invoker,lifestealer,spirit-breaker,slardar
2761959685,0,Normal,juggernaut,sniper,legion-commander,bounty-hunter,axe,underlord,invoker,spectre,lion,faceless-void
2761959686,0,Normal,shadow-shaman,sven,underlord,zeus,pudge,bounty-hunter,anti-mage,chen,invoker,vengeful-spirit
2761959695,0,Normal,mirana,abaddon,sniper,spectre,invoker,ancient-apparition,crystal-maiden,clinkz,legion-commander,magnus
2761959696,1,Normal,anti-mage,riki,shadow-fiend,ursa,keeper-of-the-light,dazzle,sniper,sven,phantom-assassin,slardar
2761959697,0,Normal,troll-warlord,phantom-assassin,medusa,bounty-hunter,skywrath-mage,spirit-breaker,huskar,night-stalker,lone-druid,sand-king
2761959699,1,Normal,enchantress,bloodseeker,riki,phantom-lancer,sven,phantom-assassin,sniper,spirit-breaker,shadow-shaman,windranger
2761959700,1,Normal,invoker,tinker,bounty-hunter,spectre,tidehunter,skywrath-mage,riki,lifestealer,slark,bloodseeker
2761959710,0,Normal,drow-ranger,slardar,huskar,axe,wraith-king,shadow-shaman,phantom-assassin,bounty-hunter,juggernaut,pudge
2761959711,0,Normal,phantom-assassin,spirit-breaker,sniper,troll-warlord,bloodseeker,queen-of-pain,anti-mage,slardar,ember-spirit,underlord
2761959712,0,Normal,tusk,juggernaut,sniper,doom,pudge,mirana,techies,riki,earthshaker,bristleback
2761959716,1,Normal,lifestealer,timbersaw,dragon-knight,zeus,crystal-maiden,bane,mirana,pudge,ursa,legion-commander
