id,result,skill,1,2,3,4,5,6,7,8,9,10
2761954803,0,Normal,bloodseeker,mirana,legion-commander,phantom-assassin,riki,leshrac,anti-mage,windranger,slardar,queen-of-pain
2761954810,1,Normal,rubick,sniper,drow-ranger,phantom-lancer,dragon-knight,phantom-assassin,juggernaut,pudge,tinker,beastmaster
2761954812,1,Normal,ancient-apparition,bristleback,juggernaut,death-prophet,phantom-assassin,shadow-fiend,magnus,bloodseeker,clockwerk,night-stalker
2761954815,1,Very High,mirana,juggernaut,sand-king,witch-doctor,slark,omniknight,sniper,drow-ranger,jakiro,centaur-warrunner
2761954816,1,Normal,meepo,techies,phantom-assassin,legion-commander,sand-king,disruptor,nyx-assassin,clinkz,sven,invoker
2761954823,0,Very High,queen-of-pain,pudge,juggernaut,slardar,vengeful-spirit,kunkka,phantom-assassin,rubick,puck,clockwerk
2761954824,0,Normal,drow-ranger,meepo,riki,troll-warlord,zeus,slark,templar-assassin,witch-doctor,viper,ogre-magi
2761954826,0,Normal,lifestealer,weaver,sven,slark,anti-mage,tinker,phantom-assassin,sniper,pudge,timbersaw
2761954827,1,Normal,shadow-fiend,sand-king,dark-seer,morphling,undying,troll-warlord,spirit-breaker,storm-spirit,riki,nyx-assassin
2761954828,1,Very High,queen-of-pain,meepo,anti-mage,legion-commander,invoker,riki,tinker,magnus,alchemist,sven
2761954829,0,Normal,viper,bloodseeker,tiny,enigma,chaos-knight,spectre,witch-doctor,treant-protector,bristleback,drow-ranger
2761954845,0,Normal,sniper,bloodseeker,sven,legion-commander,pudge,phantom-lancer,troll-warlord,warlock,phoenix,huskar
2761954847,1,Normal,keeper-of-the-light,pudge,alchemist,juggernaut,slark,death-prophet,sand-king,shadow-shaman,drow-ranger,phantom-assassin
2761954848,0,Normal,troll-warlord,nyx-assassin,winter-wyvern,spectre,bounty-hunter,legion-commander,timbersaw,skywrath-mage,riki,kunkka
2761954850,0,Normal,spirit-breaker,necrophos,axe,phantom-assassin,juggernaut,puck,alchemist,spectre,dazzle,bloodseeker
2761954855,0,Very High,silencer,meepo,bounty-hunter,axe,medusa,earthshaker,windranger,shadow-fiend,ember-spirit,riki
2761954856,0,Normal,warlock,treant-protector,axe,crystal-maiden,ursa,legion-commander,sniper,slark,riki,meepo
2761954857,1,Normal,invoker,riki,slardar,queen-of-pain,templar-assassin,slark,pudge,rubick,legion-commander,tinker
2761954860,1,Very High,natures-prophet,kunkka,weaver,morphling,tinker,shadow-demon,vengeful-spirit,underlord,necrophos,invoker
2761954862,0,Normal,sven,dragon-knight,legion-commander,invoker,drow-ranger,alchemist,leshrac,weaver,axe,mirana
2761954864,0,Normal,spectre,legion-commander,pudge,anti-mage,viper,outworld-devourer,death-prophet,invoker,riki,necrophos
2761954875,0,Normal,pudge,doom,phantom-assassin,spirit-breaker,ogre-magi,bristleback,legion-commander,tidehunter,slark,mirana
2761954877,1,Normal,tinker,mirana,axe,shadow-demon,lone-druid,bane,pudge,sven,juggernaut,invoker
2761954878,1,Normal,bloodseeker,invoker,spirit-breaker,sniper,clinkz,abaddon,riki,necrophos,enchantress,clockwerk
2761954879,1,Normal,riki,dragon-knight,ember-spirit,crystal-maiden,invoker,nyx-assassin,tinker,lifestealer,spirit-breaker,faceless-void
2761954884,1,Normal,jakiro,huskar,bloodseeker,ogre-magi,spirit-breaker,phantom-assassin,clockwerk,arc-warden,viper,naga-siren
2761954885,1,Normal,juggernaut,alchemist,necrophos,lich,phantom-assassin,storm-spirit,techies,anti-mage,shadow-shaman,axe
