id,result,skill,1,2,3,4,5,6,7,8,9,10
2761920005,0,Normal,slark,legion-commander,sniper,spirit-breaker,disruptor,mirana,lifestealer,crystal-maiden,alchemist,windranger
2761920008,1,Normal,anti-mage,timbersaw,crystal-maiden,death-prophet,warlock,slark,spectre,phantom-assassin,earth-spirit,nyx-assassin
2761920009,1,Normal,sand-king,silencer,windranger,anti-mage,faceless-void,spectre,lion,disruptor,medusa,alchemist
2761920010,1,Normal,crystal-maiden,bloodseeker,queen-of-pain,invoker,viper,anti-mage,death-prophet,troll-warlord,pudge,ogre-magi
2761920012,0,Very High,slardar,nyx-assassin,legion-commander,zeus,slark,ursa,weaver,wraith-king,invoker,spectre
2761920014,0,High,omniknight,puck,axe,mirana,slark,sniper,phoenix,keeper-of-the-light,terrorblade,storm-spirit
2761920021,0,Normal,pugna,storm-spirit,sniper,axe,faceless-void,invoker,juggernaut,tidehunter,vengeful-spirit,death-prophet
2761920024,0,Normal,keeper-of-the-light,dark-seer,windranger,slark,wraith-king,techies,juggernaut,winter-wyvern,invoker,sven
2761920025,0,Normal,slark,disruptor,riki,earthshaker,axe,juggernaut,shadow-shaman,jakiro,windranger,phantom-assassin
2761920027,0,Normal,riki,outworld-devourer,luna,viper,tiny,storm-spirit,spirit-breaker,phantom-assassin,bounty-hunter,axe
2761920028,0,Normal,phantom-assassin,night-stalker,ursa,broodmother,spirit-breaker,sven,disruptor,slark,dragon-knight,riki
2761920029,1,Unknown,drow-ranger,sniper,sven,pudge,mirana,phantom-assassin,slardar,puck,outworld-devourer,ursa
2761920030,0,Normal,enigma,anti-mage,phantom-assassin,pudge,juggernaut,rubick,pugna,slardar,axe,medusa
2761920031,0,Very High,shadow-demon,mirana,puck,timbersaw,luna,invoker,axe,kunkka,omniknight,slark
2761920032,0,Very High,outworld-devourer,sand-king,storm-spirit,mirana,luna,slark,anti-mage,meepo,sniper,invoker
2761920037,0,Normal,windranger,morphling,juggernaut,mirana,zeus,dazzle,crystal-maiden,lifestealer,centaur-warrunner,razor
2761920041,0,Normal,phantom-assassin,lifestealer,slardar,sven,dragon-knight,kunkka,legion-commander,drow-ranger,viper,windranger
2761920042,0,Normal,pudge,phantom-assassin,batrider,sven,legion-commander,sand-king,invoker,alchemist,lifestealer,pugna
2761920044,0,Normal,faceless-void,drow-ranger,legion-commander,timbersaw,axe,phantom-assassin,omniknight,mirana,slark,juggernaut
2761920045,1,Normal,lion,pudge,zeus,shadow-shaman,phantom-assassin,witch-doctor,sven,anti-mage,nyx-assassin,storm-spirit
2761920055,1,Very High,legion-commander,witch-doctor,riki,tinker,necrophos,spectre,bounty-hunter,invoker,timbersaw,pudge
2761920056,0,Normal,bloodseeker,clinkz,pudge,invoker,legion-commander,riki,tusk,slark,sniper,phantom-assassin
2761920057,1,High,crystal-maiden,anti-mage,disruptor,windranger,bristleback,lion,morphling,pudge,axe,outworld-devourer
2761920058,0,Unknown,jakiro,sand-king,juggernaut,necrophos,bristleback,outworld-devourer,storm-spirit,pudge,phantom-lancer,omniknight
2761920059,0,Normal,slark,sniper,dragon-knight,treant-protector,wraith-king,juggernaut,skywrath-mage,legion-commander,phantom-assassin,anti-mage
2761920060,0,Normal,treant-protector,earthshaker,enigma,outworld-devourer,venomancer,kunkka,legion-commander,sniper,invoker,drow-ranger
2761920062,0,High,luna,bristleback,slark,axe,ogre-magi,lich,timbersaw,morphling,legion-commander,terrorblade
2761920063,0,Normal,warlock,phantom-assassin,alchemist,sniper,omniknight,legion-commander,death-prophet,bloodseeker,spectre,pudge
2761920065,0,Very High,razor,phantom-assassin,legion-commander,ogre-magi,morphling,outworld-devourer,anti-mage,dark-seer,omniknight,spirit-breaker
2761920078,0,Normal,storm-spirit,outworld-devourer,omniknight,spectre,clockwerk,night-stalker,slark,silencer,terrorblade,lich
2761920079,1,Normal,rubick,anti-mage,phantom-assassin,legion-commander,nyx-assassin,natures-prophet,underlord,mirana,luna,tinker
2761920080,1,Normal,storm-spirit,tinker,sniper,huskar,phantom-assassin,shadow-demon,bloodseeker,alchemist,pudge,clinkz
2761920081,1,Normal,weaver,bristleback,juggernaut,troll-warlord,drow-ranger,sniper,rubick,alchemist,pudge,phantom-assassin
2761920082,1,Normal,pudge,enigma,puck,faceless-void,medusa,phantom-assassin,templar-assassin,alchemist,legion-commander,bloodseeker
2761920083,0,Normal,nyx-assassin,wraith-king,shadow-fiend,sand-king,drow-ranger,juggernaut,pudge,legion-commander,phantom-assassin,tinker
2761920085,1,High,templar-assassin,juggernaut,pugna,ancient-apparition,pudge,ogre-magi,centaur-warrunner,mirana,morphling,invoker
2761920086,0,Normal,alchemist,huskar,morphling,phantom-assassin,meepo,timbersaw,bloodseeker,troll-warlord,riki,tinker
2761920097,1,Normal,natures-prophet,enchantress,windranger,sand-king,legion-commander,pudge,dazzle,abaddon,techies,anti-mage
2761920099,1,Normal,phantom-assassin,bounty-hunter,tiny,death-prophet,treant-protector,invoker,undying,pudge,spectre,jakiro
2761920100,0,Normal,drow-ranger,necrophos,sniper,wraith-king,axe,riki,alchemist,lifestealer,rubick,windranger
2761920102,0,Normal,enchantress,necrophos,chaos-knight,templar-assassin,riki,bloodseeker,axe,phoenix,drow-ranger,viper
2761920103,1,Normal,bounty-hunter,bloodseeker,drow-ranger,ogre-magi,queen-of-pain,slark,lifestealer,puck,chaos-knight,legion-commander
2761920104,0,Normal,crystal-maiden,legion-commander,tiny,slark,pudge,oracle,juggernaut,tinker,anti-mage,axe
2761920105,0,Normal,witch-doctor,juggernaut,riki,bloodseeker,meepo,vengeful-spirit,sven,tinker,pudge,sniper
2761920106,1,Normal,drow-ranger,invoker,anti-mage,axe,pudge,death-prophet,wraith-king,sniper,witch-doctor,rubick
2761920108,1,Normal,outworld-devourer,warlock,mirana,lifestealer,spectre,anti-mage,enigma,bounty-hunter,viper,ursa
2761920109,0,Normal,zeus,warlock,bloodseeker,axe,sniper,lich,dark-seer,shadow-shaman,oracle,lion
2761920117,1,Very High,tidehunter,invoker,ancient-apparition,windranger,riki,slark,alchemist,zeus,crystal-maiden,phoenix
2761920118,1,Very High,slark,rubick,riki,puck,omniknight,bloodseeker,juggernaut,shadow-fiend,lion,pudge
2761920119,0,Normal,spirit-breaker,invoker,ogre-magi,legion-commander,juggernaut,nyx-assassin,shadow-shaman,sand-king,sniper,sven
2761920122,1,Normal,disruptor,tidehunter,weaver,tusk,windranger,skywrath-mage,drow-ranger,treant-protector,pudge,shadow-fiend
2761920123,1,High,anti-mage,spirit-breaker,kunkka,pudge,faceless-void,outworld-devourer,tusk,legion-commander,lifestealer,winter-wyvern
2761920125,0,Normal,underlord,anti-mage,queen-of-pain,sand-king,bloodseeker,phantom-assassin,elder-titan,lion,alchemist,necrophos
2761920131,1,Normal,necrophos,kunkka,natures-prophet,shadow-shaman,sniper,invoker,sven,witch-doctor,spirit-breaker,venomancer
2761920132,1,Very High,morphling,templar-assassin,omniknight,wraith-king,vengeful-spirit,silencer,nyx-assassin,faceless-void,anti-mage,invoker
2761920133,0,High,dragon-knight,invoker,io,treant-protector,rubick,necrophos,faceless-void,luna,terrorblade,ogre-magi
2761920134,0,Normal,pudge,ogre-magi,crystal-maiden,juggernaut,spectre,witch-doctor,abaddon,phantom-assassin,viper,shadow-shaman
2761920135,0,Normal,ogre-magi,sniper,slardar,huskar,templar-assassin,invoker,drow-ranger,sven,anti-mage,ursa
2761920136,0,Normal,invoker,pudge,timbersaw,sniper,legion-commander,huskar,slark,bloodseeker,omniknight,drow-ranger
2761920137,1,Normal,tinker,dazzle,vengeful-spirit,tusk,mirana,treant-protector,axe,shadow-fiend,faceless-void,jakiro
2761920139,0,Normal,dazzle,luna,phantom-assassin,drow-ranger,faceless-void,sven,bane,sniper,lifestealer,bloodseeker
2761920143,0,Normal,timbersaw,tinker,axe,riki,treant-protector,morphling,phantom-assassin,anti-mage,bane,pudge
2761920144,0,Normal,juggernaut,jakiro,legion-commander,ancient-apparition,treant-protector,wraith-king,viper,bristleback,riki,drow-ranger
2761920145,0,Normal,sniper,techies,invoker,kunkka,pudge,slark,lina,shadow-shaman,witch-doctor,meepo
2761920146,0,Normal,drow-ranger,treant-protector,phantom-assassin,legion-commander,luna,bloodseeker,shadow-shaman,sniper,sven,tinker
2761920147,1,Normal,kunkka,meepo,chen,windranger,zeus,luna,mirana,lifestealer,storm-spirit,bounty-hunter
2761920148,1,Normal,vengeful-spirit,phantom-assassin,storm-spirit,phoenix,wraith-king,venomancer,ogre-magi,viper,invoker,riki
2761920149,1,Normal,huskar,lion,alchemist,pudge,rubick,spectre,necrophos,lifestealer,ancient-apparition,templar-assassin
2761920152,0,Unknown,phantom-assassin,kunkka,lion,timbersaw,outworld-devourer,riki,legion-commander,bloodseeker,drow-ranger,venomancer
2761920157,1,Very High,mirana,invoker,rubick,sand-king,slark,timbersaw,storm-spirit,morphling,lion,necrophos
2761920158,1,High,shadow-shaman,legion-commander,keeper-of-the-light,lifestealer,invoker,slardar,lina,tiny,lion,naga-siren
2761920159,0,Normal,lifestealer,wraith-king,spirit-breaker,crystal-maiden,chaos-knight,winter-wyvern,venomancer,invoker,huskar,lion
2761920160,0,Unknown,sniper,storm-spirit,vengeful-spirit,mirana,tinker,sven,riki,windranger,drow-ranger,lion
2761920163,1,Normal,dark-seer,outworld-devourer,sniper,bloodseeker,slark,wraith-king,tusk,troll-warlord,riki,phantom-assassin
2761920165,0,Normal,phantom-lancer,pudge,slark,slardar,storm-spirit,ursa,necrophos,legion-commander,spectre,sven
2761920166,0,Normal,necrophos,sven,ancient-apparition,viper,storm-spirit,outworld-devourer,nyx-assassin,invoker,spectre,magnus
2761920168,1,Normal,tidehunter,pudge,sniper,templar-assassin,anti-mage,lycan,natures-prophet,riki,rubick,abaddon
2761920169,1,Normal,viper,troll-warlord,drow-ranger,necrophos,phantom-assassin,legion-commander,dark-seer,ursa,huskar,alchemist
2761920172,1,Normal,disruptor,axe,dark-seer,riki,mirana,earthshaker,legion-commander,necrophos,medusa,queen-of-pain
2761920173,0,Normal,tusk,lich,wraith-king,treant-protector,windranger,slark,legion-commander,morphling,keeper-of-the-light,drow-ranger
2761920174,1,Normal,skywrath-mage,bounty-hunter,weaver,bloodseeker,sniper,riki,huskar,anti-mage,phantom-assassin,centaur-warrunner
2761920175,0,High,pugna,sniper,mirana,axe,anti-mage,wraith-king,spectre,drow-ranger,silencer,puck
2761920176,0,Normal,slark,brewmaster,faceless-void,drow-ranger,windranger,ursa,juggernaut,gyrocopter,riki,sniper
2761920177,1,Normal,riki,slardar,legion-commander,centaur-warrunner,invoker,omniknight,pudge,alchemist,phantom-assassin,dragon-knight
2761920178,0,Normal,clockwerk,phantom-assassin,natures-prophet,clinkz,gyrocopter,slark,drow-ranger,riki,morphling,sand-king
2761920180,0,Very High,timbersaw,omniknight,axe,puck,juggernaut,lifestealer,legion-commander,mirana,lion,tinker
2761920181,1,Normal,sven,juggernaut,vengeful-spirit,night-stalker,riki,venomancer,legion-commander,lifestealer,underlord,pudge
2761920191,0,Normal,ancient-apparition,omniknight,wraith-king,morphling,riki,drow-ranger,dazzle,sniper,razor,slark
2761920192,0,Normal,lifestealer,enchantress,omniknight,sniper,spirit-breaker,lion,phantom-assassin,bloodseeker,ogre-magi,pudge
2761920193,0,Normal,pudge,juggernaut,abaddon,shadow-demon,windranger,clinkz,lion,bristleback,phantom-assassin,legion-commander
2761920196,1,Normal,tinker,mirana,chaos-knight,omniknight,bounty-hunter,tidehunter,crystal-maiden,legion-commander,slardar,phantom-assassin
2761920197,1,Normal,lone-druid,pugna,shadow-fiend,kunkka,bane,ogre-magi,legion-commander,puck,timbersaw,juggernaut
2761920207,0,Normal,tinker,ogre-magi,sven,techies,meepo,medusa,invoker,kunkka,necrophos,wraith-king
2761920208,0,Normal,windranger,rubick,ursa,phantom-assassin,pudge,earth-spirit,sven,ogre-magi,warlock,medusa
2761920210,1,Normal,anti-mage,crystal-maiden,abaddon,sven,axe,elder-titan,pudge,kunkka,sniper,spirit-breaker
2761920212,1,Normal,phantom-assassin,legion-commander,sniper,troll-warlord,lion,invoker,ursa,weaver,chaos-knight,omniknight
2761920223,0,Normal,lich,tiny,centaur-warrunner,spirit-breaker,jakiro,natures-prophet,lifestealer,lion,razor,sniper
2761920227,0,Normal,phantom-assassin,alchemist,sven,shadow-fiend,luna,gyrocopter,faceless-void,phantom-lancer,terrorblade,templar-assassin
2761920229,0,Normal,crystal-maiden,pudge,tiny,vengeful-spirit,ursa,dark-seer,shadow-fiend,anti-mage,invoker,elder-titan
2761920237,1,High,legion-commander,magnus,storm-spirit,sniper,elder-titan,viper,earthshaker,beastmaster,luna,slardar
2761920238,1,Normal,magnus,phantom-assassin,pugna,ursa,lich,tidehunter,invoker,sniper,omniknight,dazzle
2761920241,0,High,invoker,axe,necrophos,slark,earthshaker,pudge,lion,phantom-assassin,naga-siren,sand-king
2761920243,1,Normal,bounty-hunter,pugna,legion-commander,meepo,bloodseeker,sniper,timbersaw,tusk,slark,sven
2761920245,1,Normal,earthshaker,bloodseeker,lifestealer,shadow-fiend,lich,night-stalker,puck,drow-ranger,phantom-lancer,pudge
2761920246,0,Normal,axe,crystal-maiden,faceless-void,death-prophet,drow-ranger,bane,zeus,medusa,jakiro,pudge
2761920247,0,Normal,sniper,phantom-assassin,lina,spectre,pudge,riki,sven,drow-ranger,ursa,juggernaut
2761920248,0,Normal,invoker,techies,sniper,wraith-king,drow-ranger,pudge,huskar,viper,phantom-assassin,weaver
2761920249,0,Normal,bloodseeker,pudge,riki,earthshaker,magnus,terrorblade,tidehunter,medusa,luna,anti-mage
2761920250,0,Normal,bristleback,sven,sniper,phantom-assassin,lion,pudge,tusk,oracle,lycan,anti-mage
2761920252,0,Normal,slark,enchantress,lich,death-prophet,tinker,lifestealer,luna,clinkz,shadow-shaman,omniknight
2761920254,0,High,sniper,luna,pudge,mirana,lifestealer,phantom-assassin,storm-spirit,slark,legion-commander,morphling
2761920255,0,Normal,razor,drow-ranger,rubick,bloodseeker,queen-of-pain,enigma,morphling,slardar,keeper-of-the-light,zeus
2761920262,0,Normal,outworld-devourer,phantom-assassin,windranger,nyx-assassin,axe,sniper,mirana,abaddon,sven,silencer
2761920264,1,Very High,anti-mage,lifestealer,slardar,sniper,ogre-magi,pudge,outworld-devourer,spectre,bloodseeker,crystal-maiden
2761920265,0,Normal,sniper,axe,drow-ranger,warlock,windranger,sven,lycan,lina,lion,doom
2761920266,1,Normal,earthshaker,puck,magnus,necrophos,clockwerk,pudge,anti-mage,rubick,shadow-demon,alchemist
2761920269,0,Normal,broodmother,kunkka,magnus,silencer,pudge,troll-warlord,ember-spirit,mirana,axe,sniper
2761920271,0,Normal,pudge,lion,necrophos,windranger,alchemist,clinkz,centaur-warrunner,sand-king,sniper,underlord
2761920273,1,Normal,treant-protector,sven,slark,pudge,huskar,slardar,alchemist,bloodseeker,jakiro,abaddon
2761920280,0,Normal,ogre-magi,luna,spirit-breaker,lifestealer,phantom-assassin,slark,drow-ranger,windranger,legion-commander,sniper
